atmospheric_pressure,air_temperature,potential_temperature,dew_point_temperature,relative_humidity,maximum_vapor_pressure,actual_vapor_pressure,vapor_pressure_deficit,specific_humidity,water_vapor_concentration,air_density,max_wind_speed,wind_direction,total_rainfall,duration_of_rain,solar_radiation,photosynthetically_active_radiation,max_photosynthetically_active_radiation,temperature,lagged_ma_wind_speed,day_sin,day_cos,year_sin,year_cos
1.6074104131252827,-1.9016688678027118,-2.0080159925471635,-1.6127618698348027,1.060558291864568,-1.2832990634688506,-1.2851727562291213,-0.8304019464656801,-1.2927134874884014,-1.2956985189540497,2.270962198308611,-1.1602076210375991,-0.3182202183123971,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.6405247316622784,-1.1479086796154467,0.3624380382747207,0.932007869286291,-0.5925107599316018,0.8055625359742568
1.573085528214889,-1.9707084543960913,-2.0723378856468337,-1.6829651552004674,1.0909135692356247,-1.3079805735039727,-1.319633584756607,-0.8388434811339743,-1.325938742757893,-1.3291120376938634,2.3289314011668805,-1.1233095631108394,-0.11723851775561156,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.7329072189301,-1.1103728294904536,0.5913096483632904,0.8064446042676967,-0.5919343904262455,0.805986152133341
1.5393009424187971,-2.024222759162531,-2.121505406026685,-1.7466881373016094,1.0935198304240485,-1.326500929315081,-1.3502277455162448,-0.8416748033208556,-1.3554368059298454,-1.3587164152973383,2.371929811360788,-1.1080232248268957,-0.06894179743477154,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.8044529376125646,-1.0958888873226573,0.7798844830893517,0.6259234721884576,-0.591357718056158,0.806409355907664
1.5039590238814382,-2.06930357750446,-2.1621789940425926,-1.810317201964135,1.0729763598799995,-1.3413688643586599,-1.3797365258498202,-0.8400494146580164,-1.3840829394795033,-1.3874520414135785,2.4062727477420025,-1.095899577222389,-0.09803542011295484,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.838824385969295,-1.1079248392649106,0.9153114791150501,0.4027466898687304,-0.5907807431164411,0.8068321470806586
1.4769122858640913,-2.1067942580643297,-2.1961921417026184,-1.8715513719419454,1.0367953222054056,-1.3536173865285561,-1.4077529080975595,-0.8356975675929952,-1.4111317049873588,-1.4147174727052665,2.435842387911389,-1.1204104299880224,0.00900136962619705,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.8406314685545737,-1.1099648311195296,0.9883615104675106,0.1521233861915413,-0.5902034659023514,0.8072545254359692
1.4444625567034155,-2.1536384417495658,-2.238923730952082,-1.943726923518552,1.001687450902515,-1.3688911461018602,-1.4401108120495492,-0.832394358374967,-1.4425466098094744,-1.446193007358171,2.473098894707628,-1.059001519295629,-0.13252159023174845,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.8549406122910668,-1.0532530575611159,0.9940563382230732,-0.10886687484508412,-0.5896258867091623,0.8076764907575521
1.4140786770975544,-2.1956142037261066,-2.2770154628749784,-1.99796424431945,0.9935620483738993,-1.3820988898874713,-1.463853508869667,-0.8330235410831627,-1.46554870961143,-1.4692483352886425,2.505799073301651,-1.0289559578409817,-0.250765631408514,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.8279450112211886,-1.051009066521035,0.93200786928722,-0.3624380382723317,-0.5890480058324395,0.808098042829474
1.386555204567557,-2.211561159874272,-2.2899621615442523,-2.0357660133625,0.9515552503957692,-1.387079463661375,-1.4801342152606054,-0.8275181923864491,-1.4812029164210943,-1.4850195161338349,2.5135711773608542,-0.9863914124468977,-0.5885763129700019,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.8175819457831612,-1.0442770934007917,0.8064446042692124,-0.5913096483612232,-0.5884698235678573,0.8085191814360466
1.3613836222999152,-2.2289648091321257,-2.3047049340173626,-2.0710789702822194,0.919513568726319,-1.39250275510407,-1.495193868672223,-0.8234809366755258,-1.4957922112028905,-1.4996546373418733,2.5234587195139238,-0.9800660310880248,-0.6887028019348399,-0.23234921429915661,-0.3293028252741165,-0.6903809320434627,-0.7069525619147816,-0.7079006158008292,-1.7756871331938417,-1.0589650347540498,0.6259234721904566,-0.7798844830877472,-0.58789134021129,0.8089399063617602
1.3410429497604293,-2.2152028926484926,-2.2895131430932953,-2.0874206046014514,0.846844874413787,-1.3881493646942875,-1.5020453326117427,-0.8118410565739026,-1.5021816833701003,-1.5062705140523562,2.503985840649753,-0.9248507229761946,-0.6621672469614751,-0.23234921429915661,-0.3293028252741165,-0.5627516852198605,-0.6350768681236622,-0.6418787841671355,-1.7625581250232452,-1.0102092294286509,0.40274668987107665,-0.9153114791140177,-0.5873125560586279,0.8093602173914165
1.3107544170570904,-2.175220500190472,-2.2477918453585004,-2.0776531909853584,0.7643643732742464,-1.3748678346305447,-1.4978394834607507,-0.7962687845460555,-1.497922035258627,-1.5019267566161805,2.4553230156330494,-0.881231947355632,-0.5763438241811435,-0.23234921429915661,-0.3293028252741165,-0.2831419189099935,-0.4782994549680256,-0.5055567064911055,-1.7444872991704574,-0.9808333467221344,0.1521233861940748,-0.9883615104671207,-0.5867334714060536,0.809780114309929
1.2826906454127522,-2.0662368551682744,-2.139017125614029,-2.0291917926593612,0.602178272613428,-1.3359455729159648,-1.4766745651525308,-0.7571545928532137,-1.477049759512408,-1.481009893885057,2.3402989750999246,-0.8152107794223936,-0.5133721378523071,-0.23234921429915661,-0.3293028252741165,0.05788673575053975,-0.26731123683445607,-0.326868263807553,-1.6600707269724362,-0.9685933955944193,-0.10886687484253602,-0.9940563382233522,-0.586154086549903,0.810199596902423
1.2377186897199652,-1.8793967968361633,-1.95263705026241,-1.958096291626842,0.324994729750436,-1.2621224016449937,-1.4448593514135726,-0.6766716380964951,-1.4456348546902924,-1.449400705157193,2.1463450722069006,-0.7034623754156349,-0.28872454177098117,-0.23234921429915661,-0.3293028252741165,0.3332786902866301,-0.04722675991543606,-0.14199592652621562,-1.5732201251697537,-0.833953933189552,-0.36243803828350507,-0.9320078692828749,-0.5855744017865278,0.8106186649543361
1.1781268756393943,-1.6280022333273445,-1.7018976636068723,-1.8530496365345397,0.0023855874680283715,-1.1493769686594424,-1.3956780508576139,-0.5545577608141515,-1.3969683750167101,-1.4002160055721875,1.888742053917824,-0.6556266788891568,-0.0544427299919384,-0.23234921429915661,-0.3293028252741165,0.5279046418833219,0.14845412448999407,0.02415277520673085,-1.4115046734055232,-0.7717341816236667,-0.591309648359156,-0.8064446042707282,-0.5849944174125712,0.8110373182512174
1.1117336491784662,-1.3757259871468719,-1.4494744577602376,-1.7022182301168038,-0.25998825946544785,-1.0370742533426829,-1.3215330005022163,-0.45221070694762733,-1.3237024274993694,-1.3264389561946783,1.626706689146327,-0.5496765411280319,0.07297316493982507,-0.23234921429915661,-0.3293028252741165,0.6441131448237405,0.2750110668190316,0.13268872298560794,-1.2116560911682681,-0.684218531060503,-0.7798844830861428,-0.6259234721924558,-0.5844141337248296,0.8114555565788288
1.0475016191748097,-1.1496318829115844,-1.2229072310479174,-1.5518564108921493,-0.46548428869860825,-0.9350278306862584,-1.246777423657159,-0.36522619753955166,-1.249797532765308,-1.252060463479853,1.3904827686631536,-0.506189544285779,0.17253175282284702,-0.23234921429915661,-0.3293028252741165,0.5706998542413972,0.25923100212299793,0.11852563009578918,-0.9773623021014134,-0.6073108381413593,-0.915311479118846,-0.40274668986010337,-0.5838335510201146,0.8118733797232444
1.00202114666854,-0.9963341001315038,-1.0691558297992039,-1.432064717937092,-0.5800524643521006,-0.8683988215331478,-1.186335301180801,-0.31719858414726876,-1.190055968001895,-1.1920497838231472,1.2286323823376812,-0.47232239826014594,0.0399896711348649,-0.23234921429915661,-0.3293028252741165,0.2938325642659711,0.10873862343244656,-0.010973147197061797,-0.7868441666820254,-0.5661030026780514,-0.9883615104667308,-0.15212338619660834,-0.5832526695955287,0.8122907874706502
0.970429539630643,-0.936686350692693,-1.0079770658562415,-1.34918257835823,-0.557684610976155,-0.8414299368759365,-1.1441411371176198,-0.3114835078811567,-1.1483114165094566,-1.1500824042859412,1.160589664746648,-0.4708728316987373,-0.14551798136074814,-0.23234921429915661,-0.3293028252741165,-0.04719609039456237,-0.10224959470112291,-0.1896615898806143,-0.6975226560382477,-0.47736335700211624,-0.9940563382236313,0.1088668748399879,-0.5826714897483275,0.8127077796074458
0.9626110936232685,-0.9749053778074068,-1.0446094878135195,-1.2968705650489658,-0.39486994144048143,-0.8601347583823744,-1.117345807849201,-0.3588295066728939,-1.122008089421109,-1.1236188974440087,1.1921817567200725,-0.4930116664547934,-0.09757305817023737,-0.23234921429915661,-0.3293028252741165,-0.32258804493065274,-0.322334071620143,-0.3745339271619517,-0.6926177175924911,-0.4716513798091826,-0.932007869283804,0.36243803828111604,-0.5820900117757808,0.8131243559203423
0.97805729183296,-1.1185813192577045,-1.1862373908863828,-1.2933017023815472,-0.11641392987961145,-0.9340317159314776,-1.1155142283802204,-0.4651613843579918,-1.1204107213793066,-1.1222155296569365,1.3293907762377184,-0.4972285873607088,-0.04887428398616476,-0.23234921429915661,-0.3293028252741165,-0.5172139965273445,-0.5180149560255731,-0.5406826288948982,-0.7655648472594577,-0.4373795166515801,-0.8064446042722438,0.5913096483570888,-0.5815082359754493,0.8135405161961642
1.0009087661390397,-1.263023941292049,-1.3294742767418297,-1.3299764621612022,0.11253845004936613,-1.0078548872024486,-1.1360686201987797,-0.5541907375677041,-1.1408570323143785,-1.1428650842381414,1.4708926628030266,-0.510011128856765,0.009524039648399898,-0.23234921429915661,-0.3293028252741165,-0.6544276813979621,-0.654081415502317,-0.6593866571215851,-0.9157002187833303,-0.38066774309316614,-0.6259234721944549,0.7798844830845383,-0.5809261626450464,0.813956260221949
1.0159417944377707,-1.393666312813558,-1.458417408575139,-1.3603117948342587,0.32937938092625557,-1.0745207894946252,-1.1532990344625227,-0.6354077388173177,-1.1578956247602716,-1.160173286945365,1.5970053183996669,-0.5159411738807085,0.008066594394180615,-0.23234921429915661,-0.3293028252741165,-0.7086436376392213,-0.7101770445974027,-0.7112453958654602,-1.0889588715514846,-0.41432760869438295,-0.40274668986244966,0.9153114791178136,-0.5803437920822987,0.8143715877850465
1.0093946404641092,-1.4668843085899905,-1.5292874874179363,-1.3686234881517987,0.47537600032250965,-1.1100119892760711,-1.158115410103175,-0.6822818505779081,-1.1625812376828923,-1.1647843525314592,1.663188310193885,-0.3802090322215559,0.06577640078795853,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.2315708788427682,-0.3000880648357079,-0.15212338619914184,0.9883615104663408,-0.579761124585224,0.8147864986729201
0.991469422788682,-1.5007715904048418,-1.560718778984966,-1.351577473042945,0.5849922797179962,-1.1259129322134966,-1.148414822545241,-0.7125350524636584,-1.1528905382292904,-1.1550276050594337,1.688666553610278,-0.33869871705395077,0.030365506783729977,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.3147335570020249,-0.3231399727929047,0.10886687485190522,0.9940563382223261,-0.5791781604519454,0.8152009926732797
0.9619436653055734,-1.5020366133685186,-1.5592594690193553,-1.313822662719203,0.6631801153707201,-1.1266139018557497,-1.1267750503006193,-0.7302046001854917,-1.1312728240635634,-1.1333088178785549,1.6795306506334124,-0.3726976418578939,-0.32887464568806596,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.3495475561959662,-0.3998436665265868,0.362438038278727,0.932007869284733,-0.5785948999807842,0.8156150695740156
0.91493764235883,-1.4512056906462412,-1.5053398367002049,-1.24080185419505,0.687403013474898,-1.1037401556348594,-1.0845130499608087,-0.7304143277548903,-1.0892087989627648,-1.0910073031539504,1.61509115177371,-0.30773070415113457,-0.3472183531980629,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.3568496450099496,-0.31416400863258026,0.5913096483550216,0.8064446042737595,-0.5780113434700745,0.8160287291633301
0.8566806849136753,-1.4011031144788082,-1.4510086041343386,-1.1709742385838504,0.707026627128915,-1.0813091270827602,-1.0439469565367214,-0.7299424407237435,-1.0487421419037684,-1.0503096373288574,1.5479085573637024,-0.13628651357001062,-0.39069042716010904,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.342577380509891,-0.09853686959933103,0.7798844830920422,0.6259234721851052,-0.5774274912184407,0.8164419712295403
0.7978834283542059,-1.334631907841984,-1.380662380150996,-1.0914731267951745,0.7064133892022273,-1.05031889026736,-0.9958510364068252,-0.7230738628259388,-1.0008211006496939,-1.0020605162685663,1.4651817548353008,0.2305856052446312,-0.34219267990765245,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.32992780241294,0.3135414850337473,0.9153114791167812,0.4027466898647959,-0.5768433435246588,0.8168547955611771
0.7419465788705875,-1.273182459030664,-1.3154798683536608,-1.0192036577799517,0.7031938900871149,-1.0211364172661916,-0.9511469301083745,-0.7158906935740363,-0.9560947954792243,-0.9572864011572157,1.388444819144141,0.41375810709533195,-0.22228011519847063,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.3175732582074628,0.5150926802701237,0.9883615104659509,0.15212338620167534,-0.5762589006875164,0.8172672019470836
0.6829904108069056,-1.2194381500890104,-1.2574816517716472,-0.9551050059243449,0.7022740331970828,-0.9952743267809587,-0.9108521817908026,-0.7102280492002736,-0.9158411208258018,-0.916722389407082,1.318263416886764,0.5925819092618084,0.003865131523397924,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.2968471273314086,0.7935515684256448,0.9940563382226052,-0.1088668748493571,-0.5756741630060916,0.817679190176218
0.6274985135350796,-1.1801841041858339,-1.2139642802330086,-0.9088976261251381,0.6999743909720024,-0.9764957189963889,-0.8817504191170005,-0.7059810659199517,-0.8866625312622096,-0.8872516658785662,1.26312254701115,0.8935646389215216,0.22193412126757708,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.2704784732809125,1.1523861356531615,0.9320078692856621,-0.3624380382763379,-0.5750891307796134,0.8180907600377532
0.5775049543091048,-1.1583720415697136,-1.1879586282817134,-0.8822250735581163,0.7010475573437066,-0.9656491361109988,-0.864248659746742,-0.7040410859030145,-0.8687720091940221,-0.8694088468715052,1.226664172536051,1.0460326854260258,0.1739891980770658,-0.23234921429915661,-0.3293028252741165,-0.7113861139736618,-0.716462079062488,-0.7180686962486391,-1.2419708235172295,1.3586293121551627,0.8064446042752753,-0.5913096483529544,-0.574503804307322,0.8185019113211737
0.5331686446331807,-1.11321455516938,-1.1396891448037836,-0.8444233045150661,0.6680860187842244,-0.9426647104729103,-0.8393527462239325,-0.6906709533538528,-0.8436400853363294,-0.8442150537416857,1.1701207594553353,1.0945272758440532,0.1783615338397226,-0.23234921429915661,-0.3293028252741165,-0.7095782663845467,-0.714120535832805,-0.7156842985788031,-1.2161184787768131,1.3594453088970107,0.6259234721871043,-0.7798844830904378,-0.5739181838887474,0.8189126438160801
0.49140670132554076,-1.098762626160105,-1.121616152152744,-0.83273058340734,0.656587807658824,-0.9351754032425219,-0.8315515744116083,-0.686109378719433,-0.8353337715189568,-0.8359285010942121,1.1435964202782354,0.9042387199646196,0.08322553845226187,-0.23234921429915661,-0.3293028252741165,-0.6969218354582644,-0.6997990749135162,-0.7014237663611308,-1.178132865249525,1.1497341462421569,0.4027466898671422,-0.9153114791157488,-0.5733322698235704,0.8193229573122875
0.451297437661716,-1.0847323714720554,-1.1041044325654004,-0.8211787384575382,0.6461627629051269,-0.9277598822902655,-0.8236147300460256,-0.6817575316544117,-0.8270274577015836,-0.8275751214092583,1.1180019439995366,0.718035306212792,0.026435430270629178,-0.23234921429915661,-0.3293028252741165,-0.6731726793911482,-0.6727748754053252,-0.671154525749584,-1.137676342881142,0.9759268402286009,0.1521233861898263,-0.9883615104677747,-0.5727460624114825,0.8197328515999235
0.40797816161274414,-1.0559818495703148,-1.071924776913437,-0.8021604571377428,0.6155008665707258,-0.9123385501606974,-0.8104544923800174,-0.6699603558757395,-0.8132900925420822,-0.8139424057634144,1.0777466293559408,0.5560791876699778,-0.031058272171661475,-0.23234921429915661,-0.3293028252741165,-0.6454483555514459,-0.6406863547862405,-0.6387830157181311,-1.0894751808615641,0.7309238184888354,-0.108866874846809,-0.9940563382228842,-0.5721595619524644,0.8201423264692318
0.3509607139004963,-0.9897023130795024,-1.001690807542834,-0.7560939534964605,0.5511108842684819,-0.8755191973728768,-0.778028752151399,-0.6426957718539196,-0.780384310880951,-0.780996676285958,0.9983130912593989,0.4763530267925145,-0.07050980750137957,-0.23234921429915661,-0.3293028252741165,-0.5973194685746142,-0.5871960832996949,-0.5889163698992684,-1.028071252198521,0.5726204505703856,-0.3624380382739489,-0.9320078692865912,-0.5715727687466007,0.8205513817107036
0.28927126796429187,-0.8950555949789727,-0.9033557667831306,-0.7018096739762543,0.44180122383633963,-0.8203639544692777,-0.739294238196292,-0.5941438395381401,-0.7414085306609707,-0.7417023782479368,0.8919290268239927,0.8316286131158888,0.026686713935149618,-0.23234921429915661,-0.3293028252741165,-0.5351157317262707,-0.5190587765014558,-0.5226608112503958,-0.9588858046478489,0.883923207585275,-0.5913096483626226,-0.8064446042681863,-0.5709856830941721,0.8209600171150125
0.226819046807883,-0.8290443966925765,-0.8328598699827999,-0.6579032714231461,0.37741124153409566,-0.7813679064765657,-0.7076825332872205,-0.5632090230518444,-0.7090352050137737,-0.7091576109953582,0.8116973564063171,1.269265935882924,0.1026246373532444,-0.23234921429915661,-0.3293028252741165,-0.49000042333212285,-0.470441446330737,-0.4731985704850444,-0.9023499351941282,1.3998371476184706,-0.7798844830888333,-0.6259234721891034,-0.5703983052954692,0.8213682324731439
0.17555419554815624,-0.7560180710621555,-0.7566389879327583,-0.6050747122014921,0.3130212592318517,-0.7386825445772587,-0.6696942183750315,-0.5319596152114507,-0.6708048632133008,-0.6705984103696131,0.7281491749843169,1.5517996365792577,0.2343977910277945,-0.23234921429915661,-0.3293028252741165,-0.4818029503783308,-0.4628457271336996,-0.46615300653702224,-0.8659132495970796,1.7594877115878353,-0.9153114791147166,-0.4027466898694884,-0.5698106356510719,0.8217760275762012
